time,expected_pnl,is_bid,market,price,size_base,size_usd,total_cost,total_units,rolling_pnl
2026-04-04 00:03:57.309709634,-0.406374284416545,False,MONUSDC,0.027164999954807357,22127.4423706975,600.98133,6095.679155,223684.57389285162,-19.28771530958238
2026-04-04 00:03:57.309721624,-0.4063742844164683,False,MONUSDC,0.027164999954807357,22127.4423706975,600.98133,5494.587184,201557.13152215412,-19.28771530958329
2026-04-04 00:04:06.159640351,-0.010757330767970898,True,MONUSDC,0.027160999994992236,25440.2877334192,690.83101,6185.570839,226997.4192555733,-20.093935736123058
2026-04-04 00:04:06.159654951,-0.010757330767970898,True,MONUSDC,0.027160999994992236,25440.2877334192,690.83101,6876.554494,252437.70698899252,-20.093935736123058
2026-04-04 00:04:48.022760728,-0.25282883084411995,True,MONUSDC,0.02715999998361473,28377.230613585,770.72558,7647.280077,280814.9376025775,-20.346376315224916
2026-04-04 00:04:48.022773968,-0.25282883084411995,True,MONUSDC,0.02715999998361473,28377.230613585,770.72558,8418.00566,309192.1682161625,-20.346376315224916
2026-04-04 00:04:48.383839671,0.012488086054894187,False,MONUSDC,0.027151999927420116,13777.8983500294,374.00105,8043.908165000001,295414.26986613305,-22.819931035889567
2026-04-04 00:04:48.885551556,0.00038949959893832116,False,MONUSDC,0.02715199751867834,403.0104964643,10.93972,8032.965625000001,295011.2593696687,-22.82064261258347
2026-04-04 00:04:51.530976979,0.0018308722419531165,False,MONUSDC,0.027150999813274772,5355.4514014216,145.37373,7887.559765000001,289655.8079682471,-23.11497694017089
2026-04-04 00:05:09.463053454,0.012223653905440538,False,MONUSDC,0.027148999906291774,10671.4050977936,289.72865,7597.841789000001,278984.4028704535,-23.694261613192793
2026-04-04 00:05:13.068454325,-0.0012310637581189063,False,MONUSDC,0.027147999620071007,2632.070760277,71.4344,7526.386333000001,276352.3321101765,-23.973325867193125
2026-04-04 00:05:19.922409726,-0.3933594954789158,True,MONUSDC,0.02715899996296137,24848.1231606591,674.87503,8201.236509000002,301200.4552708356,-20.9333554554305
2026-04-04 00:05:19.922458606,-0.08722783457320242,False,MONUSDC,0.027140999990904774,40002.212054229,1086.46008,7115.536472000002,261198.2432166066,-26.35495523373902
2026-04-04 00:05:20.286454137,-0.007908065210945319,False,MONUSDC,0.027140999724428887,3628.8244722007,98.4863,7017.046548000001,257569.4187444059,-26.355024836771918
2026-04-04 00:05:20.286467167,-0.02783443376854239,False,MONUSDC,0.0271409999217143,12773.7212704027,346.6788,6670.354980000001,244795.69747400322,-26.354974022082388
2026-04-04 00:05:21.087871858,0.00012197210542193937,False,MONUSDC,0.027143993326228234,149.8401488358,4.06666,6666.287720000001,244645.85732516742,-25.622201476271584
2026-04-04 00:05:22.685284259,0.08444596437003175,False,MONUSDC,0.027134999969051585,32311.7842638658,876.78027,5789.507455000001,212334.07306130163,-27.822389052983453
2026-04-04 00:05:22.685703993,0.017001268606531002,False,MONUSDC,0.027134999846285156,6505.546379215,176.528,5612.979455000001,205828.52668208664,-27.82241512047949
2026-04-04 00:05:22.685716673,0.007498291215416629,False,MONUSDC,0.0271349996515008,2869.4399852588,77.86225,5535.117202,202959.08669682784,-27.82245521265577
2026-04-04 00:05:23.091004114,0.007120213733408814,False,MONUSDC,0.027134999624218517,2661.1159756771,72.20938,5462.907821000001,200297.97072115075,-27.82246074984323
2026-04-04 00:05:23.489025609,0.07816170871990874,False,MONUSDC,0.02713499988257235,8515.8760641238,231.0783,5231.829525000001,191782.09465702696,-27.82240900209581
2026-04-04 00:05:23.489038579,0.0030557428623096995,False,MONUSDC,0.02713499699730561,333.0341993735,9.03688,5222.792643000001,191449.06045765345,-27.82296234459409
2026-04-04 00:05:24.289117670,0.09802019901025004,False,MONUSDC,0.02712699990630617,10673.0488443248,289.45308,4933.264848000001,180776.01161332865,-29.353997902830997
2026-04-04 00:05:24.289129540,0.3673995942354658,False,MONUSDC,0.027126999981757594,40004.4234058236,1084.91996,3848.0648550000005,140771.58820750506,-29.353984263022994
2026-04-04 00:05:25.490743083,0.049113786801764835,False,MONUSDC,0.027119999897793304,9784.0748525073,265.34411,3582.7207460000004,130987.51335499776,-30.339397200262283
2026-04-04 00:05:25.490754854,0.1383558678702166,False,MONUSDC,0.027119999963718028,27561.8411504424,747.47713,2835.2436150000003,103425.67220455536,-30.339388564946148
2026-04-04 00:05:25.901729368,0.011133671514199268,False,MONUSDC,0.02711799972882022,3687.587580205,100.00738,2735.243616,99738.08462435036,-30.546264203818737
2026-04-04 00:05:25.901741218,0.010982019569172592,False,MONUSDC,0.027117999725075625,3637.3634486319,98.6453,2636.605595,96100.72117571846,-30.546264577297734
2026-04-04 00:05:25.901751808,0.00010950216433884253,False,MONUSDC,0.02711797267482508,36.5962460358,0.99249,2635.613179,96064.12492968266,-30.54886412588303
2026-04-04 00:05:26.294839516,0.010534680773890685,False,MONUSDC,0.027117999713508794,3490.5004793863,94.62747,2540.957788,92573.62445029635,-30.54626667839284
2026-04-04 00:05:26.294894136,0.0033852273495488965,False,MONUSDC,0.027115999699148324,3323.890544328,90.11067,2450.827173,89249.73390596836,-30.731415256694163
2026-04-04 00:05:27.097169234,0.018785384885755017,False,MONUSDC,0.027116999870877734,7744.5834716229,209.95566,2240.817304,81505.15043434546,-30.64215019598396
2026-04-04 00:05:27.097214345,0.00073531495660456,False,MONUSDC,0.027115998063450466,516.3809558931,13.99909,2226.8151190000003,80988.76947845236,-30.72380266104983
2026-04-04 00:05:27.501087045,0.0010777130672706165,False,MONUSDC,0.02711599867813541,756.50656439,20.50889,2206.3016880000005,80232.26291406236,-30.723752878472624
2026-04-04 00:05:27.879042806,-0.02686680236173346,False,MONUSDC,0.027114999586871916,2420.5534574958,65.6212,2140.6683820000003,77811.70945656656,-30.803912231400318
2026-04-04 00:05:27.879102687,-0.036891076330042155,False,MONUSDC,0.027114999699132437,3323.7195648165,90.10604,2050.545727,74487.98989175005,-30.803903496217572
2026-04-04 00:05:28.241397233,-0.020975537337461235,False,MONUSDC,0.027114999709059524,3437.1218513737,93.18037,1957.348169,71050.86804037636,-30.803902756768593
2026-04-04 00:05:31.757753761,0.00834488286724901,False,MONUSDC,0.027116999800236245,5005.9004683408,135.70996,1821.6031670000002,66044.96757203556,-30.661794542502776
2026-04-04 00:05:33.805235241,-0.004025436078555416,False,MONUSDC,0.027115999800173724,5004.3442248119,135.66777,1685.9053700000002,61040.623347223656,-30.72783951420388
2026-04-04 00:05:43.842575203,0.004583121395533541,False,MONUSDC,0.02711799973925022,3835.0910834132,103.96932,1581.9053710000003,57205.532263810455,-30.605761986318385
2026-04-04 00:05:43.842587193,0.004230496692100426,False,MONUSDC,0.027117999717521053,3540.0840769968,95.97168,1485.9053720000002,53665.44818681366,-30.60576322934662
2026-04-04 00:05:54.279919905,-0.12160708163438512,False,MONUSDC,0.027116999955813362,22631.2675812221,613.75998,872.2132900000001,31034.18060559156,-30.659415889469983
2026-04-04 00:05:54.279933025,-0.12160708163446364,False,MONUSDC,0.027116999955813362,22631.2675812221,613.75998,258.5212080000001,8402.91302436946,-30.659415889469955
2026-04-04 00:06:31.208572855,0.06853627285633332,False,MONUSDC,0.02711899995762658,23599.6902540654,639.7876,-381.4787909999999,-15196.777229695941,-30.642610048184906
2026-04-04 00:06:31.208585845,0.010279591119800511,False,MONUSDC,0.027118999717510514,3539.9535381098,95.96814,-477.4787899999999,-18736.73076780574,-30.642606399194563
2026-04-04 00:06:31.208596685,0.006852727489024643,False,MONUSDC,0.027118999576266106,2359.9690254065,63.97876,-541.4787889999999,-21096.69979321224,-30.642603752736022
2026-04-04 00:06:57.957240523,-0.13023482353837113,True,MONUSDC,0.027116999997924232,55538.2274999183,1505.91904,964.5513260000001,34441.52770670606,-30.600419248744515
2026-04-04 00:06:58.756306638,3.5297876666811855e-05,True,MONUSDC,0.027113999882895305,5318.8286723781,144.16685,1108.7660460000002,39760.35637908416,-30.703747793636694
2026-04-04 00:07:01.155006205,0.0028217208213545003,True,MONUSDC,0.027118,694.0,18.81781,1127.5859380000002,40454.35637908416,-30.544701711995913
2026-04-04 00:07:04.365848221,-0.0008079488405515569,True,MONUSDC,0.027128,551.0,14.94312,1142.533466,41005.35637908416,-30.140158148205046
2026-04-04 00:07:15.607093789,-1.4824498394275436,False,MONUSDC,0.02712699998505933,66247.2956828908,1796.62666,-654.5569229999999,-25241.93930380665,-30.181164117231674
2026-04-04 00:07:15.607106049,-7.7197107105057e-05,False,MONUSDC,0.027129997489431675,3.9825289347,0.10801,-654.6649689999998,-25245.921832741347,-30.2568269406612
2026-04-04 00:07:15.607115579,-1.2838584040040397,False,MONUSDC,0.027129999984904313,66243.9526723184,1796.536,-2451.8634039999997,-91489.87450505974,-30.256889941168538
2026-04-04 00:07:16.014465327,0.020996381579296976,True,MONUSDC,0.02713799995908506,1843.4934805596,49.99554,-2401.8346779999997,-89646.38102450014,-30.988806575008766
2026-04-04 00:07:21.235374072,-0.016277409846597108,True,MONUSDC,0.027153999873996703,4687.3319433829,127.23763,-2274.554867,-84959.04908111723,-32.42314104353727
2026-04-04 00:07:21.626952206,-0.1250857661419384,True,MONUSDC,0.0271539999428607,15854.1050271007,430.35968,-1844.0524999999998,-69104.94405401654,-32.4231468941573
2026-04-04 00:07:22.034072653,-0.026642622989957034,True,MONUSDC,0.027153999868949886,3323.5436560194,90.21759,-1753.8049959999998,-65781.40039799713,-32.4231417865542
2026-04-04 00:07:31.278924812,-0.0008394147285169527,True,MONUSDC,0.02715799974632898,516.1466282838,14.01338,-1739.787486,-65265.25376971333,-32.68625932197119
2026-04-04 00:07:40.918198601,0.00554020803294574,True,MONUSDC,0.027156999118605984,920.7955890409,25.00881,-1714.7814409999999,-64344.45818067243,-32.620953099700955
2026-04-04 00:07:50.413726582,0.001515948922978303,True,MONUSDC,0.02716199996490747,1495.9471339554,40.62992,-1674.1485249999998,-62848.51104671703,-32.94272984541476
2026-04-04 00:08:09.652861133,0.004094515392979545,False,MONUSDC,0.027128999868281694,7591.9465147996,206.00747,-1880.1104409999998,-70440.45756151662,-30.868722908086966
2026-04-04 00:08:09.652921723,0.0022102858853265453,False,MONUSDC,0.02712899975604521,4099.1093294997,111.22933,-1991.3151769999997,-74539.56689101632,-30.868715002097588
2026-04-04 00:08:20.101650950,0.013371496197142518,True,MONUSDC,0.027126999973294354,8698.5349,235.94776,-1755.3500209999997,-65841.03199101632,-30.719652061972738
2026-04-04 00:08:32.948055929,0.005255373900865113,True,MONUSDC,0.027127999592826822,1825.241069861,49.51879,-1705.8348819999997,-64015.79092115533,-30.785468043588935
2026-04-04 00:09:02.116566876,0.019166804115716408,False,MONUSDC,0.027120999935717316,15556.2869731942,422.04207,-2127.73694,-79572.07789434952,-30.33737945754683
2026-04-04 00:09:02.497477418,0.0006347946423353578,False,MONUSDC,0.02712099806309374,516.2860145274,13.9991,-2141.7391319999997,-80088.36390887693,-30.33723044899807
2026-04-04 00:09:03.299266077,0.005720252013886378,False,MONUSDC,0.027120999784754476,4645.8463920946,125.97212,-2267.739131,-84734.21030097152,-30.33736833398916
2026-04-04 00:09:09.106078764,0.010730708042360062,False,MONUSDC,0.027123999784730176,4645.332546822,125.98142,-2393.73913,-89379.54284779352,-30.591570962832975
2026-04-04 00:09:16.615382225,0.010440325500838508,False,MONUSDC,0.027123999784730176,4645.332546822,125.98142,-2519.739129,-94024.87539461552,-30.591570962832975
2026-04-04 00:09:23.223976089,0.010440325500838508,False,MONUSDC,0.027123999784730176,4645.332546822,125.98142,-2645.739128,-98670.20794143752,-30.591570962832975
2026-04-04 00:09:29.239510247,0.021352448853988338,False,MONUSDC,0.027123999762070465,4202.9199233151,113.98319,-2759.7391270000003,-102873.12786475262,-30.59156872699441
2026-04-04 00:09:43.713928810,0.01228720566109507,True,MONUSDC,0.0271559997526767,1855.5872536062,50.32353,-2709.3488,-101017.54061114643,-33.88350785230068
2026-04-04 00:09:43.713941681,0.05736789504059139,True,MONUSDC,0.027155999937935257,8663.8182920061,234.96275,-2474.0741510000003,-92353.72231914033,-33.883526566664386
2026-04-04 00:09:44.899046250,0.00184209056488637,True,MONUSDC,0.027158999462246366,516.1466282838,14.01596,-2460.056125,-91837.57569085654,-34.160543801982385
2026-04-04 00:10:18.903332227,0.6019020672717736,True,MONUSDC,0.027186999993077245,30960.4229673863,842.1235,-1618.335106,-60877.15272347024,-36.73204467154778
2026-04-04 00:10:18.903344497,0.07164814704879313,True,MONUSDC,0.027186999785817414,3685.3723025469,100.24213,-1518.14089,-57191.780420923336,-36.73203205415939
2026-04-04 00:10:19.292729308,0.13803933435641638,True,MONUSDC,0.027198999970973838,18544.0012698357,504.39683,-1013.7625999999999,-38647.77915108764,-37.418344008636154
2026-04-04 00:10:19.292742598,0.17357714683356476,True,MONUSDC,0.02719899995711486,23318.054965256,634.2511,-379.53482399999996,-15329.724185831641,-37.4183434730175
2026-04-04 00:10:19.292753538,0.026543840110566295,True,MONUSDC,0.027198999848628273,3565.8017404964,96.98981,-282.54858299999995,-11763.922445335242,-37.41834180994806
2026-04-04 00:10:19.691717382,0.1388700356444103,True,MONUSDC,0.027198999958954435,18655.5661151413,507.4314,224.86415900000003,6891.643669806059,-37.41834310781644
2026-04-04 00:10:19.691733662,0.002111390037965775,True,MONUSDC,0.027198997348830762,283.5412607712,7.71232,232.57619700000004,7175.1849305772585,-37.41836109585876
2026-04-04 00:10:19.691744462,0.09489421811501589,True,MONUSDC,0.02718299994460582,4048.3678852318,110.11561,342.62298100000004,11223.552815809058,-37.53314542958191
2026-04-04 00:10:19.691757492,0.0190676279065275,True,MONUSDC,0.027182999417299007,813.4429781111,22.12565,364.73480100000006,12036.995793920158,-37.533151347837816
2026-04-04 00:10:24.922970727,0.32913085565414674,True,MONUSDC,0.027206999968765504,8663.8182920061,235.95909,600.451305,20700.814085926257,-37.244256810783895
2026-04-04 00:10:24.922984837,0.623337816365829,True,MONUSDC,0.027206999969606287,16408.3239790756,446.8807,1046.872575,37109.138065001855,-37.24425679337912
2026-04-04 00:10:24.923042197,0.019931620559811878,True,MONUSDC,0.02723799978435181,2847.0940823104,77.54061,1124.4217230000002,39956.23214731226,-36.09388038799807
2026-04-04 00:10:24.923053388,0.035002366540181164,True,MONUSDC,0.027238,5000.0,136.175,1260.6117230000002,44956.23214731226,-36.09387177150893
2026-04-04 00:10:25.330458290,0.35006723585220356,True,MONUSDC,0.027237999987819967,50006.1368899727,1361.91714,2622.678879,94962.36903728495,-36.09387231907749
2026-04-04 00:10:25.330518580,0.462819468775782,True,MONUSDC,0.027237999995441284,66112.5537962181,1800.5754,4423.452619,161074.92283350305,-36.093871595338896
2026-04-04 00:10:25.330531160,0.33321871781157786,True,MONUSDC,0.027220999991852565,13887.4462037819,378.2246,4801.482792,174962.36903728495,-38.832145861561
2026-04-04 00:10:25.330543240,0.1768579496770225,True,MONUSDC,0.027220999876187847,7370.814625201,200.74414,5002.123736,182333.18366248594,-38.83216609853389
2026-04-04 00:10:25.727206847,0.07791931501313415,True,MONUSDC,0.02722099982732554,3247.3952669168,88.44281,5090.521081999999,185580.57892940275,-38.832175007752994
2026-04-04 00:10:25.727220647,0.44762619386853886,True,MONUSDC,0.027220999988193266,18655.5661151413,508.08434,5598.344246999999,204236.14504454404,-38.832145153827696
2026-04-04 00:10:26.122275650,0.08619812875774667,True,MONUSDC,0.02722099996722251,3592.447269305,97.8403,5696.134253999999,207828.59231384905,-38.83214943681378
